Replicon Accession,Start,End,Size,GI Prediction Program
NC_008268.1,7560226,7571697,11471,islandpick
NC_015567.1,351898,360445,8547,islandpick
NC_015567.1,583247,591865,8618,islandpick
NC_015567.1,1230830,1257231,26401,islandpick
NC_015567.1,2576821,2587392,10571,islandpick
NC_015567.1,3431416,3440995,9579,islandpick
NC_015567.1,3512402,3523943,11541,islandpick
NC_015567.1,4559656,4597831,38175,islandpick
NC_015567.1,4597878,4634382,36504,islandpick
NC_015566.1,583061,591679,8618,islandpick
NC_015566.1,1230645,1257046,26401,islandpick
NC_015566.1,2576939,2587510,10571,islandpick
NC_015566.1,3431542,3441121,9579,islandpick
NC_015566.1,4559784,4597959,38175,islandpick
NC_015566.1,4598006,4633768,35762,islandpick
NC_015590.1,94548,107237,12689,islandpick
NC_015590.1,268419,278502,10083,islandpick
NC_015590.1,1377308,1393977,16669,islandpick
NC_015590.1,1603578,1612682,9104,islandpick
NC_015590.1,2326635,2336409,9774,islandpick
NC_009832.1,389669,400761,11092,islandpick
NC_009832.1,2589403,2604543,15140,islandpick
NC_009832.1,3327004,3335201,8197,islandpick
NC_009832.1,4495988,4504746,8758,islandpick
NC_009832.1,4505152,4513990,8838,islandpick
NC_009832.1,4559677,4571850,12173,islandpick
NC_009832.1,4577211,4593826,16615,islandpick
NC_009832.1,4602277,4615967,13690,islandpick
NC_013798.1,282340,302605,20265,islandpick
NC_013798.1,449626,485172,35546,islandpick
NC_013798.1,1679857,1695040,15183,islandpick
NC_013798.1,1738139,1768104,29965,islandpick
NC_015600.1,1140254,1149872,9618,islandpick
NC_015600.1,1580591,1589083,8492,islandpick
NC_015600.1,1731419,1741835,10416,islandpick
NC_015215.1,96199,106236,10037,islandpick
NC_015215.1,527328,546791,19463,islandpick
NC_015215.1,1686524,1697559,11035,islandpick
NC_015215.1,2269107,2293225,24118,islandpick
NC_015433.1,426687,445243,18556,islandpick
NC_015433.1,520977,530865,9888,islandpick
NC_015433.1,746141,755084,8943,islandpick
NC_015433.1,1317947,1327712,9765,islandpick
NC_015433.1,1659312,1671761,12449,islandpick
NC_015433.1,1825895,1844376,18481,islandpick
NC_014964.1,80351,88410,8059,islandpick
NC_004459.3,1,15208,15207,islandpick
NC_004459.3,68455,110790,42335,islandpick
NC_004459.3,2030602,2042704,12102,islandpick
NC_014965.1,1014928,1026126,11198,islandpick
NC_014965.1,1651174,1699817,48643,islandpick
NC_015224.1,2477787,2494357,16570,islandpick
NC_010002.1,1578191,1601700,23509,islandpick
NC_010002.1,1804437,1821690,17253,islandpick
NC_010002.1,1822095,1845503,23408,islandpick
NC_010002.1,1885111,1907680,22569,islandpick
NC_010002.1,1911715,1926634,14919,islandpick
NC_010002.1,2851989,2906163,54174,islandpick
NC_010002.1,3515725,3563724,47999,islandpick
NC_010002.1,3735244,3745838,10594,islandpick
NC_010002.1,3746384,3766477,20093,islandpick
NC_010002.1,3767767,3778521,10754,islandpick
NC_010002.1,3782150,3791785,9635,islandpick
NC_010002.1,4482689,4529543,46854,islandpick
NC_010002.1,4581148,4595486,14338,islandpick
NC_010002.1,4935537,4949813,14276,islandpick
NC_010002.1,5125472,5141708,16236,islandpick
NC_014540.1,29065,57003,27938,islandpick
NC_014540.1,361346,371151,9805,islandpick
NC_014540.1,387827,399552,11725,islandpick
NC_014540.1,740033,764463,24430,islandpick
NC_014540.1,766066,779363,13297,islandpick
NC_014540.1,782081,811098,29017,islandpick
NC_014540.1,1423244,1438546,15302,islandpick
NC_014540.1,1524803,1535707,10904,islandpick
NC_014540.1,1697245,1715528,18283,islandpick
NC_014540.1,1751436,1761447,10011,islandpick
NC_014540.1,2342559,2362113,19554,islandpick
NC_014540.1,2601992,2610725,8733,islandpick
NC_014540.1,2764247,2773395,9148,islandpick
NC_014540.1,2781877,2815029,33152,islandpick
NC_014540.1,2830810,2846991,16181,islandpick
NC_008268.1,1,16482,16481,islandpick
NC_008268.1,16610,25169,8559,islandpick
NC_008268.1,26233,37823,11590,islandpick
NC_008268.1,277280,291871,14591,islandpick
NC_008268.1,369164,392414,23250,islandpick
NC_008268.1,519647,533478,13831,islandpick
NC_008268.1,543284,553739,10455,islandpick
NC_008268.1,572565,592955,20390,islandpick
NC_008268.1,720702,729949,9247,islandpick
NC_008268.1,730052,741718,11666,islandpick
NC_008268.1,811707,821676,9969,islandpick
NC_008268.1,1753812,1769712,15900,islandpick
NC_008268.1,1827493,1842566,15073,islandpick
NC_008268.1,2813178,2831834,18656,islandpick
NC_008268.1,2852074,2863022,10948,islandpick
NC_008268.1,2880053,2890628,10575,islandpick
NC_008268.1,2909913,2920594,10681,islandpick
NC_008268.1,3133864,3147476,13612,islandpick
NC_008268.1,3237712,3253431,15719,islandpick
NC_008268.1,3263400,3273153,9753,islandpick
NC_008268.1,3300021,3308858,8837,islandpick
NC_008268.1,3314967,3332771,17804,islandpick
NC_008268.1,3333015,3342228,9213,islandpick
NC_008268.1,3358014,3381571,23557,islandpick
NC_008268.1,3386483,3404642,18159,islandpick
NC_008268.1,3429359,3440335,10976,islandpick
NC_008268.1,3598520,3607569,9049,islandpick
NC_008268.1,3975523,3984417,8894,islandpick
NC_008268.1,4057408,4068816,11408,islandpick
NC_008268.1,5658399,5667206,8807,islandpick
NC_008268.1,5747003,5767225,20222,islandpick
NC_008268.1,7162721,7183170,20449,islandpick
NC_008268.1,7183227,7194777,11550,islandpick
NC_008268.1,7201774,7215917,14143,islandpick
NC_008268.1,7455722,7464245,8523,islandpick
NC_008268.1,7464292,7476391,12099,islandpick
NC_008268.1,7484161,7493622,9461,islandpick
NC_008268.1,7517613,7535222,17609,islandpick
NC_008268.1,7560226,7571697,11471,islandpick
NC_014540.1,29065,57003,27938,islandpick
NC_014540.1,361346,371151,9805,islandpick
NC_014540.1,387827,399552,11725,islandpick
NC_014540.1,740033,764463,24430,islandpick
NC_014540.1,766066,779363,13297,islandpick
NC_014540.1,782081,811098,29017,islandpick
NC_014540.1,1423244,1438546,15302,islandpick
NC_014540.1,1524803,1535707,10904,islandpick
NC_014540.1,1697245,1715528,18283,islandpick
NC_014540.1,1751436,1761447,10011,islandpick
NC_014540.1,2342559,2362113,19554,islandpick
NC_014540.1,2601992,2610725,8733,islandpick
NC_014540.1,2764247,2773395,9148,islandpick
NC_014540.1,2781877,2815029,33152,islandpick
NC_014540.1,2830810,2846991,16181,islandpick
NC_008268.1,1,16482,16481,islandpick
NC_008268.1,16610,25169,8559,islandpick
NC_008268.1,26233,37823,11590,islandpick
NC_008268.1,277280,291871,14591,islandpick
NC_008268.1,369164,392414,23250,islandpick
NC_008268.1,519647,533478,13831,islandpick
NC_008268.1,543284,553739,10455,islandpick
NC_008268.1,572565,592955,20390,islandpick
NC_008268.1,720702,729949,9247,islandpick
NC_008268.1,730052,741718,11666,islandpick
NC_008268.1,811707,821676,9969,islandpick
NC_008268.1,1753812,1769712,15900,islandpick
NC_008268.1,1827493,1842566,15073,islandpick
NC_008268.1,2813178,2831834,18656,islandpick
NC_008268.1,2852074,2863022,10948,islandpick
NC_008268.1,2880053,2890628,10575,islandpick
NC_008268.1,2909913,2920594,10681,islandpick
NC_008268.1,3133864,3147476,13612,islandpick
NC_008268.1,3237712,3253431,15719,islandpick
NC_008268.1,3263400,3273153,9753,islandpick
NC_008268.1,3300021,3308858,8837,islandpick
NC_008268.1,3314967,3332771,17804,islandpick
NC_008268.1,3333015,3342228,9213,islandpick
NC_008268.1,3358014,3381571,23557,islandpick
NC_008268.1,3386483,3404642,18159,islandpick
NC_008268.1,3429359,3440335,10976,islandpick
NC_008268.1,3598520,3607569,9049,islandpick
NC_008268.1,3975523,3984417,8894,islandpick
NC_008268.1,4057408,4068816,11408,islandpick
NC_008268.1,5658399,5667206,8807,islandpick
NC_008268.1,5747003,5767225,20222,islandpick
NC_008268.1,7162721,7183170,20449,islandpick
NC_008268.1,7183227,7194777,11550,islandpick
NC_008268.1,7201774,7215917,14143,islandpick
NC_008268.1,7455722,7464245,8523,islandpick
NC_008268.1,7464292,7476391,12099,islandpick
NC_008268.1,7484161,7493622,9461,islandpick
NC_008268.1,7517613,7535222,17609,islandpick
NC_008268.1,7560226,7571697,11471,islandpick
NC_014540.1,29065,57003,27938,islandpick
NC_014540.1,361346,371151,9805,islandpick
NC_014540.1,387827,399552,11725,islandpick
NC_014540.1,740033,764463,24430,islandpick
NC_014540.1,766066,779363,13297,islandpick
NC_014540.1,782081,811098,29017,islandpick
NC_014540.1,1423244,1438546,15302,islandpick
NC_014540.1,1524803,1535707,10904,islandpick
NC_014540.1,1697245,1715528,18283,islandpick
NC_014540.1,1751436,1761447,10011,islandpick
NC_014540.1,2342559,2362113,19554,islandpick
NC_014540.1,2601992,2610725,8733,islandpick
NC_014540.1,2764247,2773395,9148,islandpick
NC_014540.1,2781877,2815029,33152,islandpick
NC_014540.1,2830810,2846991,16181,islandpick
NC_008268.1,1,16482,16481,islandpick
NC_008268.1,16610,25169,8559,islandpick
NC_008268.1,26233,37823,11590,islandpick
NC_008268.1,277280,291871,14591,islandpick
NC_008268.1,369164,392414,23250,islandpick
NC_008268.1,519647,533478,13831,islandpick
NC_008268.1,543284,553739,10455,islandpick
NC_008268.1,572565,592955,20390,islandpick
NC_008268.1,720702,729949,9247,islandpick
NC_008268.1,730052,741718,11666,islandpick
NC_008268.1,811707,821676,9969,islandpick
NC_008268.1,1753812,1769712,15900,islandpick
NC_008268.1,1827493,1842566,15073,islandpick
NC_008268.1,2813178,2831834,18656,islandpick
NC_008268.1,2852074,2863022,10948,islandpick
NC_008268.1,2880053,2890628,10575,islandpick
NC_008268.1,2909913,2920594,10681,islandpick
NC_008268.1,3133864,3147476,13612,islandpick
NC_008268.1,3237712,3253431,15719,islandpick
NC_008268.1,3263400,3273153,9753,islandpick
NC_008268.1,3300021,3308858,8837,islandpick
NC_008268.1,3314967,3332771,17804,islandpick
NC_008268.1,3333015,3342228,9213,islandpick
NC_008268.1,3358014,3381571,23557,islandpick
NC_008268.1,3386483,3404642,18159,islandpick
NC_008268.1,3429359,3440335,10976,islandpick
NC_008268.1,3598520,3607569,9049,islandpick
NC_008268.1,3975523,3984417,8894,islandpick
NC_008268.1,4057408,4068816,11408,islandpick
NC_008268.1,5658399,5667206,8807,islandpick
NC_008268.1,5747003,5767225,20222,islandpick
NC_008268.1,7162721,7183170,20449,islandpick
NC_008268.1,7183227,7194777,11550,islandpick
NC_008268.1,7201774,7215917,14143,islandpick
NC_008268.1,7455722,7464245,8523,islandpick
NC_008268.1,7464292,7476391,12099,islandpick
NC_008268.1,7484161,7493622,9461,islandpick
NC_008268.1,7517613,7535222,17609,islandpick
NC_008268.1,7560226,7571697,11471,islandpick
NC_014540.1,29065,57003,27938,islandpick
NC_014540.1,361346,371151,9805,islandpick
NC_014540.1,387827,399552,11725,islandpick
NC_014540.1,740033,764463,24430,islandpick
NC_014540.1,766066,779363,13297,islandpick
NC_014540.1,782081,811098,29017,islandpick
NC_014540.1,1423244,1438546,15302,islandpick
NC_014540.1,1524803,1535707,10904,islandpick
NC_014540.1,1697245,1715528,18283,islandpick
NC_014540.1,1751436,1761447,10011,islandpick
NC_014540.1,2342559,2362113,19554,islandpick
NC_014540.1,2601992,2610725,8733,islandpick
NC_014540.1,2764247,2773395,9148,islandpick
NC_014540.1,2781877,2815029,33152,islandpick
NC_014540.1,2830810,2846991,16181,islandpick
NC_008268.1,1,16482,16481,islandpick
NC_008268.1,16610,25169,8559,islandpick
NC_008268.1,26233,37823,11590,islandpick
NC_008268.1,277280,291871,14591,islandpick
NC_008268.1,369164,392414,23250,islandpick
NC_008268.1,519647,533478,13831,islandpick
NC_008268.1,543284,553739,10455,islandpick
NC_008268.1,572565,592955,20390,islandpick
NC_008268.1,720702,729949,9247,islandpick
NC_008268.1,730052,741718,11666,islandpick
NC_008268.1,811707,821676,9969,islandpick
NC_008268.1,1753812,1769712,15900,islandpick
NC_008268.1,1827493,1842566,15073,islandpick
NC_008268.1,2813178,2831834,18656,islandpick
NC_008268.1,2852074,2863022,10948,islandpick
NC_008268.1,2880053,2890628,10575,islandpick
NC_008268.1,2909913,2920594,10681,islandpick
NC_008268.1,3133864,3147476,13612,islandpick
NC_008268.1,3237712,3253431,15719,islandpick
NC_008268.1,3263400,3273153,9753,islandpick
NC_008268.1,3300021,3308858,8837,islandpick
NC_008268.1,3314967,3332771,17804,islandpick
NC_008268.1,3333015,3342228,9213,islandpick
NC_008268.1,3358014,3381571,23557,islandpick
NC_008268.1,3386483,3404642,18159,islandpick
NC_008268.1,3429359,3440335,10976,islandpick
NC_008268.1,3598520,3607569,9049,islandpick
NC_008268.1,3975523,3984417,8894,islandpick
NC_008268.1,4057408,4068816,11408,islandpick
NC_008268.1,5658399,5667206,8807,islandpick
NC_008268.1,5747003,5767225,20222,islandpick
NC_008268.1,7162721,7183170,20449,islandpick
NC_008268.1,7183227,7194777,11550,islandpick
NC_008268.1,7201774,7215917,14143,islandpick
NC_008268.1,7455722,7464245,8523,islandpick
NC_008268.1,7464292,7476391,12099,islandpick
NC_008268.1,7484161,7493622,9461,islandpick
NC_008268.1,7517613,7535222,17609,islandpick
NC_008268.1,7560226,7571697,11471,islandpick
NC_014540.1,29065,57003,27938,islandpick
NC_014540.1,361346,371151,9805,islandpick
NC_014540.1,387827,399552,11725,islandpick
NC_014540.1,740033,764463,24430,islandpick
NC_014540.1,766066,779363,13297,islandpick
NC_014540.1,782081,811098,29017,islandpick
NC_014540.1,1423244,1438546,15302,islandpick
NC_014540.1,1524803,1535707,10904,islandpick
NC_014540.1,1697245,1715528,18283,islandpick
NC_014540.1,1751436,1761447,10011,islandpick
NC_014540.1,2342559,2362113,19554,islandpick
NC_014540.1,2601992,2610725,8733,islandpick
NC_014540.1,2764247,2773395,9148,islandpick
NC_014540.1,2781877,2815029,33152,islandpick
NC_014540.1,2830810,2846991,16181,islandpick
NC_008268.1,1,16482,16481,islandpick
NC_008268.1,16610,25169,8559,islandpick
NC_008268.1,26233,37823,11590,islandpick
NC_008268.1,277280,291871,14591,islandpick
NC_008268.1,369164,392414,23250,islandpick
NC_008268.1,519647,533478,13831,islandpick
NC_008268.1,543284,553739,10455,islandpick
NC_008268.1,572565,592955,20390,islandpick
NC_008268.1,720702,729949,9247,islandpick
NC_008268.1,730052,741718,11666,islandpick
NC_008268.1,811707,821676,9969,islandpick
NC_008268.1,1753812,1769712,15900,islandpick
NC_008268.1,1827493,1842566,15073,islandpick
NC_008268.1,2813178,2831834,18656,islandpick
NC_008268.1,2852074,2863022,10948,islandpick
NC_008268.1,2880053,2890628,10575,islandpick
NC_008268.1,2909913,2920594,10681,islandpick
NC_008268.1,3133864,3147476,13612,islandpick
NC_008268.1,3237712,3253431,15719,islandpick
NC_008268.1,3263400,3273153,9753,islandpick
NC_008268.1,3300021,3308858,8837,islandpick
NC_008268.1,3314967,3332771,17804,islandpick
NC_008268.1,3333015,3342228,9213,islandpick
NC_008268.1,3358014,3381571,23557,islandpick
NC_008268.1,3386483,3404642,18159,islandpick
NC_008268.1,3429359,3440335,10976,islandpick
NC_008268.1,3598520,3607569,9049,islandpick
NC_008268.1,3975523,3984417,8894,islandpick
NC_008268.1,4057408,4068816,11408,islandpick
NC_008268.1,5658399,5667206,8807,islandpick
NC_008268.1,5747003,5767225,20222,islandpick
NC_008268.1,7162721,7183170,20449,islandpick
NC_008268.1,7183227,7194777,11550,islandpick
NC_008268.1,7201774,7215917,14143,islandpick
NC_008268.1,7455722,7464245,8523,islandpick
NC_008268.1,7464292,7476391,12099,islandpick
NC_008268.1,7484161,7493622,9461,islandpick
NC_008268.1,7517613,7535222,17609,islandpick
NC_008268.1,7560226,7571697,11471,islandpick
NC_017267.1,76238,87735,11497,islandpick
NC_017265.1,2591406,2600165,8759,islandpick
NC_016010.1,1869368,1888573,19205,islandpick
NC_016010.1,1837172,1861878,24706,islandpick
NC_017271.1,3062340,3077927,15587,islandpick
NC_012668.1,2990719,3006412,15693,islandpick
NC_012668.1,2976537,2990702,14165,islandpick
NC_012668.1,2756062,2776818,20756,islandpick
NC_012668.1,3040581,3063454,22873,islandpick
NC_012668.1,3019321,3029226,9905,islandpick
NC_012668.1,3008026,3019300,11274,islandpick
NC_004605.1,1810639,1829363,18724,islandpick
NC_004605.1,1525153,1533366,8213,islandpick
NC_004605.1,1449810,1463091,13281,islandpick
NC_004605.1,1393891,1449727,55836,islandpick
NC_004605.1,1336406,1352873,16467,islandpick
NC_016613.1,1526728,1540210,13482,islandpick
NC_016613.1,1869219,1898879,29660,islandpick
NC_016613.1,1926031,1938282,12251,islandpick
NC_016613.1,1978968,2003075,24107,islandpick
NC_016613.1,2013841,2062024,48183,islandpick
NC_016613.1,2062077,2071720,9643,islandpick
NC_016613.1,2072652,2085322,12670,islandpick
NC_016613.1,2086038,2097422,11384,islandpick
NC_016613.1,2154044,2193286,39242,islandpick
NC_016613.1,2312650,2322514,9864,islandpick
NC_016613.1,2599705,2607852,8147,islandpick
NC_016613.1,2615992,2630221,14229,islandpick
NC_016613.1,2631317,2640617,9300,islandpick
NC_012582.1,332373,349316,16943,islandpick
NC_012582.1,909147,925080,15933,islandpick
NC_012582.1,925376,934117,8741,islandpick
NC_012582.1,1220296,1233116,12820,islandpick
NC_012582.1,1239327,1254160,14833,islandpick
NC_012582.1,1297410,1312241,14831,islandpick
NC_012582.1,1318453,1331271,12818,islandpick
NC_012582.1,1655830,1670375,14545,islandpick
NC_016445.1,89497,106009,16512,islandpick
NC_016445.1,106421,117503,11082,islandpick
NC_016445.1,124687,135876,11189,islandpick
NC_016445.1,136834,145762,8928,islandpick
NC_016445.1,145779,169423,23644,islandpick
NC_016445.1,364488,380422,15934,islandpick
NC_016445.1,380468,389456,8988,islandpick
NC_004605.1,668497,687245,18748,islandpick
NC_004605.1,839476,880719,41243,islandpick
NC_004605.1,880961,949371,68410,islandpick
NC_004605.1,957529,970564,13035,islandpick
NC_004605.1,1013549,1032895,19346,islandpick
NC_004605.1,1033172,1061351,28179,islandpick
NC_004605.1,1066127,1110479,44352,islandpick
NC_017278.1,1720293,1732618,12325,islandpick
NC_016613.1,991657,1007752,16095,islandpick
NC_016613.1,1460911,1475749,14838,islandpick
NC_016613.1,1480569,1518461,37892,islandpick
NC_017278.1,1322978,1334721,11743,islandpick
NC_017278.1,1003739,1013211,9472,islandpick
NC_017278.1,208187,221357,13170,islandpick
NC_017278.1,245986,276477,30491,islandpick
NC_017278.1,167420,180716,13296,islandpick
NC_017278.1,181505,206171,24666,islandpick
NC_017278.1,131261,141824,10563,islandpick
NC_017278.1,88003,107327,19324,islandpick
NC_017278.1,115434,130776,15342,islandpick
NC_017278.1,62534,87958,25424,islandpick
NC_013457.1,838513,849576,11063,islandpick
NC_013457.1,1469114,1477357,8243,islandpick
NC_013457.1,1730672,1738710,8038,islandpick
NC_013457.1,526683,537430,10747,islandpick
NC_013457.1,537447,566943,29496,islandpick
NC_013457.1,443598,451950,8352,islandpick
NC_013457.1,4541,18312,13771,islandpick
NC_014974.1,1668161,1680575,12414,islandpick
NC_017272.1,924986,935608,10622,islandpick
NC_014974.1,1579473,1590901,11428,islandpick
NC_014974.1,1649055,1668000,18945,islandpick
NC_014974.1,1060758,1072458,11700,islandpick
NC_014974.1,1131227,1141073,9846,islandpick
NC_014974.1,1165610,1176184,10574,islandpick
NC_014974.1,1184074,1194443,10369,islandpick
NC_014974.1,1527262,1579298,52036,islandpick
NC_014974.1,253651,264900,11249,islandpick
NC_014974.1,764736,774263,9527,islandpick
NC_014974.1,1044062,1060194,16132,islandpick
NC_017587.1,1316077,1324480,8403,islandpick
NC_015958.1,342368,352594,10226,islandpick
NC_015958.1,393022,402930,9908,islandpick
NC_015958.1,831102,840259,9157,islandpick
NC_015958.1,2138399,2156496,18097,islandpick
NC_015958.1,37597,48672,11075,islandpick
NC_012804.1,1670524,1686712,16188,islandpick
NC_012804.1,630612,642414,11802,islandpick
NC_012804.1,362460,385062,22602,islandpick
NC_016051.1,1009844,1018700,8856,islandpick
NC_016051.1,1813382,1826677,13295,islandpick
NC_016051.1,518957,531117,12160,islandpick
NC_017581.1,559312,571947,12635,islandpick
NC_017581.1,1058693,1072384,13691,islandpick
NC_017276.1,555284,575345,20061,islandpick
NC_017617.1,513791,550320,36529,islandpick
NC_017617.1,503253,511856,8603,islandpick
NC_015760.1,1436135,1444851,8716,islandpick
NC_015760.1,1914238,1923295,9057,islandpick
NC_017331.1,2212694,2237107,24413,islandpick
NC_017567.1,1955008,1966728,11720,islandpick
NC_016749.1,304969,317184,12215,islandpick
NC_016749.1,1321870,1333135,11265,islandpick
NC_016749.1,1914667,1933518,18851,islandpick
NC_017331.1,512463,520719,8256,islandpick
NC_017331.1,2196973,2208120,11147,islandpick
NC_017337.1,356995,366230,9235,islandpick
NC_004337.2,711770,720270,8500,islandpick
NC_004337.2,2051848,2060397,8549,islandpick
NC_004337.2,3108069,3130455,22386,islandpick
NC_012926.1,532081,554530,22449,islandpick
NC_009443.1,894129,910358,16229,islandpick
NC_009443.1,555892,573828,17936,islandpick
NC_017671.1,164104,176796,12692,islandpick
NC_017671.1,1762503,1774086,11583,islandpick
NC_017671.1,1955157,1966250,11093,islandpick
NC_017671.1,4213845,4230236,16391,islandpick
NC_017576.1,147754,160908,13154,islandpick
NC_017576.1,546214,562750,16536,islandpick
NC_017576.1,1664824,1682419,17595,islandpick
NC_017576.1,1682436,1695482,13046,islandpick
NC_017576.1,1744967,1758584,13617,islandpick
NC_017576.1,2209229,2227659,18430,islandpick
NC_016826.1,238960,251514,12554,islandpick
NC_016826.1,816757,827708,10951,islandpick
NC_015875.1,687615,696722,9107,islandpick
NC_017347.1,445618,453724,8106,islandpick
NC_017328.1,3145667,3168123,22456,islandpick
NC_017328.1,1471424,1479960,8536,islandpick
NC_016812.1,3693510,3707236,13726,islandpick
NC_016812.1,3891400,3905285,13885,islandpick
NC_016812.1,3910597,3919960,9363,islandpick
NC_016812.1,4074920,4084573,9653,islandpick
NC_016812.1,4084625,4103671,19046,islandpick
NC_016812.1,4250066,4270940,20874,islandpick
NC_017341.1,449281,457537,8256,islandpick
NC_017322.1,93911,104738,10827,islandpick
NC_017322.1,1501710,1512525,10815,islandpick
NC_017328.1,230953,251877,20924,islandpick
NC_017328.1,326850,346191,19341,islandpick
NC_017328.1,710606,720471,9865,islandpick
NC_017328.1,1082757,1094529,11772,islandpick
NC_017328.1,1109104,1117871,8767,islandpick
NC_016812.1,3621231,3660444,39213,islandpick
NC_016812.1,3584290,3620076,35786,islandpick
NC_016812.1,3314380,3326018,11638,islandpick
NC_016812.1,2975110,2996245,21135,islandpick
NC_016822.1,313789,322489,8700,islandpick
NC_016822.1,1439161,1472182,33021,islandpick
NC_017325.1,1717783,1726888,9105,islandpick
NC_017325.1,1112234,1130007,17773,islandpick
NC_017325.1,969434,986881,17447,islandpick
NC_017325.1,947279,969131,21852,islandpick
NC_004337.2,231825,246620,14795,islandpick
NC_017566.1,4422839,4450775,27936,islandpick
NC_017566.1,4397204,4409864,12660,islandpick
NC_017566.1,4374991,4395141,20150,islandpick
NC_017566.1,4362468,4374972,12504,islandpick
NC_017566.1,2963067,2974111,11044,islandpick
NC_017566.1,2975563,2984103,8540,islandpick
NC_017566.1,3006287,3018054,11767,islandpick
NC_017566.1,3025657,3034725,9068,islandpick
NC_017566.1,4206862,4240587,33725,islandpick
NC_017566.1,4240958,4256132,15174,islandpick
NC_017566.1,4261494,4274552,13058,islandpick
NC_017566.1,4274571,4297706,23135,islandpick
NC_017566.1,826346,835784,9438,islandpick
NC_017579.1,2217143,2225341,8198,islandpick
NC_017579.1,2623711,2640537,16826,islandpick
NC_017579.1,1547148,1587078,39930,islandpick
NC_016857.1,2039803,2054029,14226,islandpick
NC_017571.1,4919153,4931479,12326,islandpick
NC_016857.1,331487,349309,17822,islandpick
NC_016857.1,1079375,1094750,15375,islandpick
NC_017571.1,802863,832055,29192,islandpick
NC_017566.1,4332516,4352767,20251,islandpick
NC_017566.1,2466760,2483938,17178,islandpick
NC_016812.1,3674548,3689611,15063,islandpick
NC_017325.1,912889,940527,27638,islandpick
NC_017325.1,92677,103501,10824,islandpick
NC_016812.1,1779375,1794836,15461,islandpick
NC_016812.1,1414178,1426049,11871,islandpick
NC_016812.1,472881,486029,13148,islandpick
NC_017351.1,1592307,1600764,8457,islandpick
NC_016812.1,271914,286935,15021,islandpick
NC_016822.1,1472563,1480643,8080,islandpick
NC_016812.1,2661174,2691856,30682,islandpick
NC_016812.1,2693525,2703888,10363,islandpick
NC_016812.1,2704784,2720950,16166,islandpick
NC_016812.1,2728563,2742502,13939,islandpick
NC_016812.1,2954263,2975010,20747,islandpick
NC_015760.1,1053836,1063572,9736,islandpick
NC_015760.1,833037,841943,8906,islandpick
NC_015760.1,719025,746174,27149,islandpick
NC_015760.1,776872,785954,9082,islandpick
NC_015760.1,707058,718366,11308,islandpick
NC_015760.1,630655,641114,10459,islandpick
NC_012925.1,835111,846392,11281,islandpick
NC_012924.1,894166,910396,16230,islandpick
NC_012925.1,558163,574292,16129,islandpick
NC_012924.1,555925,573859,17934,islandpick
NC_012926.1,569858,580447,10589,islandpick
NC_012926.1,1045630,1066394,20764,islandpick
NC_012926.1,1076125,1084374,8249,islandpick
NC_012926.1,1365278,1382406,17128,islandpick
NC_015760.1,1167108,1181088,13980,islandpick
NC_017622.1,902897,915965,13068,islandpick
NC_017622.1,562040,575710,13670,islandpick
NC_017622.1,884514,895966,11452,islandpick
NC_017618.1,1338722,1350075,11353,islandpick
NC_017620.1,1895223,1904378,9155,islandpick
NC_017618.1,557619,573836,16217,islandpick
NC_017620.1,1450057,1459951,9894,islandpick
NC_017620.1,1199549,1208095,8546,islandpick
NC_017620.1,1124942,1149839,24897,islandpick
NC_017620.1,1100623,1122290,21667,islandpick
NC_017620.1,741079,750924,9845,islandpick
NC_017619.1,557022,574955,17933,islandpick
NC_017619.1,1444421,1475047,30626,islandpick
NC_017621.1,1363054,1371788,8734,islandpick
NC_017621.1,1411462,1420063,8601,islandpick
NC_017621.1,2170296,2179103,8807,islandpick
NC_017621.1,1280257,1290721,10464,islandpick
NC_017621.1,145053,156546,11493,islandpick
NC_017621.1,500705,510528,9823,islandpick
NC_017621.1,1025090,1058648,33558,islandpick
NC_017275.1,926301,935015,8714,islandpick
NC_017275.1,895527,926232,30705,islandpick
NC_017617.1,608931,624169,15238,islandpick
NC_017275.1,529592,539349,9757,islandpick
NC_017275.1,739396,754224,14828,islandpick
NC_015947.1,1596614,1627831,31217,islandpick
NC_017331.1,2237124,2308892,71768,islandpick
NC_016860.1,4838611,4849883,11272,islandpick
NC_016860.1,4522821,4531349,8528,islandpick
NC_016860.1,4061510,4081919,20409,islandpick
NC_016832.1,4656235,4664926,8691,islandpick
NC_016832.1,4665867,4676215,10348,islandpick
NC_016832.1,4482022,4501229,19207,islandpick
NC_016832.1,4432801,4446998,14197,islandpick
NC_016832.1,4387367,4395803,8436,islandpick
NC_016832.1,3515355,3523360,8005,islandpick
NC_016832.1,2732785,2741855,9070,islandpick
NC_016832.1,2618771,2637046,18275,islandpick
NC_017337.1,1987249,2003173,15924,islandpick
NC_016832.1,963561,975363,11802,islandpick
NC_017571.1,762071,793241,31170,islandpick
NC_017571.1,753165,762024,8859,islandpick
NC_017571.1,145651,158182,12531,islandpick
NC_016856.1,1301940,1315644,13704,islandpick
NC_016856.1,2799593,2812811,13218,islandpick
NC_017046.1,1432913,1441386,8473,islandpick
NC_017046.1,2042386,2060314,17928,islandpick
NC_017046.1,2917769,2926621,8852,islandpick
NC_017573.1,351703,360250,8547,islandpick
NC_017573.1,583058,591676,8618,islandpick
NC_017573.1,1230643,1257044,26401,islandpick
NC_017573.1,2576509,2587080,10571,islandpick
