Replicon Accession,Start,End,Size,GI Prediction Program
NC_011004.1,1656794,1678484,21690,islandpath_dimob
NC_011004.1,3287325,3294084,6759,islandpath_dimob
NC_011004.1,4055885,4103547,47662,islandpath_dimob
NC_011004.1,4274434,4285559,11125,islandpath_dimob
NC_005027.1,15460,21127,5667,islandpath_dimob
NC_005027.1,602343,608435,6092,islandpath_dimob
NC_005027.1,609661,613703,4042,islandpath_dimob
NC_005027.1,1287335,1304906,17571,islandpath_dimob
NC_005027.1,2233917,2240206,6289,islandpath_dimob
NC_005027.1,3149031,3155358,6327,islandpath_dimob
NC_005027.1,3232622,3237976,5354,islandpath_dimob
NC_005027.1,3951505,3956351,4846,islandpath_dimob
NC_005027.1,6125444,6130220,4776,islandpath_dimob
NC_005027.1,6131652,6155692,24040,islandpath_dimob
NC_005027.1,6329316,6362240,32924,islandpath_dimob
NC_005027.1,7078691,7087710,9019,islandpath_dimob
NC_007778.1,1057231,1074579,17348,islandpath_dimob
NC_007778.1,1839424,1874226,34802,islandpath_dimob
NC_007778.1,2882450,2914745,32295,islandpath_dimob
NC_007778.1,3467309,3505351,38042,islandpath_dimob
NC_007778.1,3972609,3989785,17176,islandpath_dimob
NC_007778.1,5105694,5118161,12467,islandpath_dimob
NC_009881.1,124078,127080,3002,islandpath_dimob
NC_009881.1,393606,398338,4732,islandpath_dimob
NC_009881.1,763779,769331,5552,islandpath_dimob
NC_009879.1,1070634,1092914,22280,islandpath_dimob
NC_009883.1,1047527,1055291,7764,islandpath_dimob
NC_009883.1,1120320,1125764,5444,islandpath_dimob
NC_009883.1,1324895,1340026,15131,islandpath_dimob
NC_009883.1,1407013,1412150,5137,islandpath_dimob
NC_007940.1,208113,213265,5152,islandpath_dimob
NC_007940.1,456093,486578,30485,islandpath_dimob
NC_007940.1,1350467,1370032,19565,islandpath_dimob
NC_015966.1,1577781,1582327,4546,islandpath_dimob
NC_015966.1,2174206,2180572,6366,islandpath_dimob
NC_015966.1,2263976,2291198,27222,islandpath_dimob
NC_007109.1,319208,337395,18187,islandpath_dimob
NC_007109.1,398471,420532,22061,islandpath_dimob
NC_007109.1,976393,993889,17496,islandpath_dimob
NC_015866.1,703982,707714,3732,islandpath_dimob
NC_009900.1,703556,764234,60678,islandpath_dimob
NC_009900.1,955637,966828,11191,islandpath_dimob
NC_007643.1,973938,981182,7244,islandpath_dimob
NC_007643.1,3030546,3045583,15037,islandpath_dimob
NC_007643.1,3804260,3829936,25676,islandpath_dimob
NC_007643.1,4283765,4293284,9519,islandpath_dimob
NC_009882.1,693256,699036,5780,islandpath_dimob
NC_015977.1,336247,352207,15960,islandpath_dimob
NC_015977.1,370247,380194,9947,islandpath_dimob
NC_015977.1,382135,421174,39039,islandpath_dimob
NC_015977.1,432181,465865,33684,islandpath_dimob
NC_015977.1,2240977,2262262,21285,islandpath_dimob
NC_015977.1,2275682,2285898,10216,islandpath_dimob
NC_015977.1,2317932,2357075,39143,islandpath_dimob
NC_015977.1,2396252,2407000,10748,islandpath_dimob
NC_015977.1,2637716,2657189,19473,islandpath_dimob
NC_015977.1,2923087,2935993,12906,islandpath_dimob
NC_015977.1,2944907,2974047,29140,islandpath_dimob
NC_015977.1,3019884,3032137,12253,islandpath_dimob
NC_015977.1,3222212,3245053,22841,islandpath_dimob
NC_015977.1,3254383,3262847,8464,islandpath_dimob
NC_015977.1,3293111,3312549,19438,islandpath_dimob
NC_015977.1,3322559,3337507,14948,islandpath_dimob
NC_015977.1,3429807,3469824,40017,islandpath_dimob
NC_015977.1,3471184,3489861,18677,islandpath_dimob
NC_015977.1,3507521,3519568,12047,islandpath_dimob
NC_008209.1,254846,259518,4672,islandpath_dimob
NC_008209.1,764583,796625,32042,islandpath_dimob
NC_008209.1,1069311,1112258,42947,islandpath_dimob
NC_008209.1,2130698,2143024,12326,islandpath_dimob
NC_008209.1,3307637,3336483,28846,islandpath_dimob
NC_008209.1,3895329,3923822,28493,islandpath_dimob
NC_015730.1,44075,71437,27362,islandpath_dimob
NC_015730.1,704154,715821,11667,islandpath_dimob
NC_015730.1,1113823,1149417,35594,islandpath_dimob
NC_015730.1,1804890,1817188,12298,islandpath_dimob
NC_015730.1,1921336,1947130,25794,islandpath_dimob
NC_015730.1,2101118,2118297,17179,islandpath_dimob
NC_015730.1,2323820,2338428,14608,islandpath_dimob
NC_015730.1,2903986,2933449,29463,islandpath_dimob
NC_015730.1,2938289,2942676,4387,islandpath_dimob
NC_015730.1,3389940,3401291,11351,islandpath_dimob
NC_015730.1,3666140,3718772,52632,islandpath_dimob
NC_015730.1,3850757,3860267,9510,islandpath_dimob
NC_015730.1,4404604,4417874,13270,islandpath_dimob
NC_015730.1,4452150,4467678,15528,islandpath_dimob
NC_009767.1,809530,821904,12374,islandpath_dimob
NC_009767.1,1317209,1330565,13356,islandpath_dimob
NC_009523.1,3923858,3934517,10659,islandpath_dimob
NC_008044.1,1387732,1417928,30196,islandpath_dimob
NC_008148.1,1874060,1889903,15843,islandpath_dimob
NC_008148.1,2232821,2251955,19134,islandpath_dimob
NC_008148.1,2505226,2541963,36737,islandpath_dimob
NC_008148.1,3034169,3047738,13569,islandpath_dimob
NC_008148.1,3070900,3076712,5812,islandpath_dimob
NC_014833.1,150712,160382,9670,islandpath_dimob
NC_014833.1,598002,607079,9077,islandpath_dimob
NC_014833.1,751710,762725,11015,islandpath_dimob
NC_014833.1,765364,775924,10560,islandpath_dimob
NC_014833.1,843804,852429,8625,islandpath_dimob
NC_014833.1,928358,936769,8411,islandpath_dimob
NC_014833.1,1260297,1282768,22471,islandpath_dimob
NC_014833.1,1310199,1321438,11239,islandpath_dimob
NC_014833.1,1557693,1571958,14265,islandpath_dimob
NC_014833.1,1682471,1696152,13681,islandpath_dimob
NC_014833.1,2228755,2243158,14403,islandpath_dimob
NC_014833.1,2530318,2542700,12382,islandpath_dimob
NC_014833.1,2581950,2615914,33964,islandpath_dimob
NC_014833.1,2815947,2826611,10664,islandpath_dimob
NC_014833.1,3039739,3060243,20504,islandpath_dimob
NC_014833.1,3209090,3216012,6922,islandpath_dimob
NC_003911.11,483607,503432,19825,islandpath_dimob
NC_003911.11,641833,654013,12180,islandpath_dimob
NC_003911.11,1081210,1107015,25805,islandpath_dimob
NC_003911.11,1272318,1310963,38645,islandpath_dimob
NC_003911.11,2043404,2057929,14525,islandpath_dimob
NC_003911.11,2866564,2932926,66362,islandpath_dimob
NC_003911.11,3871988,3884751,12763,islandpath_dimob
NC_007677.1,241846,269788,27942,islandpath_dimob
NC_007677.1,288749,315058,26309,islandpath_dimob
NC_007677.1,768344,788597,20253,islandpath_dimob
NC_007677.1,797148,833666,36518,islandpath_dimob
NC_007677.1,1131729,1145556,13827,islandpath_dimob
NC_015703.1,1437296,1449766,12470,islandpath_dimob
NC_015703.1,3464170,3493734,29564,islandpath_dimob
NC_015703.1,3844941,3857193,12252,islandpath_dimob
NC_015703.1,3885248,3902668,17420,islandpath_dimob
NC_015703.1,4533486,4566453,32967,islandpath_dimob
NC_015703.1,4937552,4976310,38758,islandpath_dimob
NC_015703.1,5010521,5036757,26236,islandpath_dimob
NC_015703.1,5652271,5661428,9157,islandpath_dimob
NC_015703.1,5870838,5901347,30509,islandpath_dimob
NC_007912.1,231817,278180,46363,islandpath_dimob
NC_007912.1,2309664,2337950,28286,islandpath_dimob
NC_007912.1,2424122,2477132,53010,islandpath_dimob
NC_007912.1,2953774,2973606,19832,islandpath_dimob
NC_007912.1,3928010,3951917,23907,islandpath_dimob
NC_009380.1,584162,631102,46940,islandpath_dimob
NC_009380.1,1600296,1631615,31319,islandpath_dimob
NC_009380.1,2241296,2248400,7104,islandpath_dimob
NC_009380.1,2641252,2649143,7891,islandpath_dimob
NC_009380.1,3096728,3103218,6490,islandpath_dimob
NC_009380.1,3322867,3331733,8866,islandpath_dimob
NC_009380.1,4548605,4565093,16488,islandpath_dimob
NC_009953.1,1602609,1611167,8558,islandpath_dimob
NC_009953.1,1815283,1828882,13599,islandpath_dimob
NC_009953.1,2848705,2861190,12485,islandpath_dimob
NC_009953.1,3376434,3391557,15123,islandpath_dimob
NC_009953.1,3430210,3440164,9954,islandpath_dimob
NC_009953.1,3447754,3456662,8908,islandpath_dimob
NC_009953.1,4117060,4132203,15143,islandpath_dimob
NC_009953.1,4248150,4264921,16771,islandpath_dimob
NC_009953.1,4741112,4766759,25647,islandpath_dimob
NC_009953.1,5142742,5153386,10644,islandpath_dimob
NC_009142.1,519500,525913,6413,islandpath_dimob
NC_009142.1,2424289,2439251,14962,islandpath_dimob
NC_009142.1,2732276,2747125,14849,islandpath_dimob
NC_009142.1,2768327,2800074,31747,islandpath_dimob
NC_009142.1,4004670,4013034,8364,islandpath_dimob
NC_009142.1,4043917,4086743,42826,islandpath_dimob
NC_009142.1,5367858,5378916,11058,islandpath_dimob
NC_009142.1,5425763,5437762,11999,islandpath_dimob
NC_009142.1,5511466,5563557,52091,islandpath_dimob
NC_009142.1,5703609,5708126,4517,islandpath_dimob
NC_009142.1,6110620,6233695,123075,islandpath_dimob
NC_011149.1,314557,334007,19450,islandpath_dimob
NC_011149.1,1086220,1092053,5833,islandpath_dimob
NC_011149.1,1112818,1127715,14897,islandpath_dimob
NC_011149.1,1235061,1249275,14214,islandpath_dimob
NC_011149.1,1989050,2032449,43399,islandpath_dimob
NC_011149.1,3101606,3113473,11867,islandpath_dimob
NC_011149.1,4665269,4701710,36441,islandpath_dimob
NC_015761.1,321274,348167,26893,islandpath_dimob
NC_015761.1,1007223,1045587,38364,islandpath_dimob
NC_015761.1,3313310,3337471,24161,islandpath_dimob
NC_010067.1,917378,932552,15174,islandpath_dimob
NC_010067.1,2079914,2087467,7553,islandpath_dimob
NC_010067.1,2494441,2597447,103006,islandpath_dimob
NC_010067.1,3001370,3015636,14266,islandpath_dimob
NC_010067.1,4423009,4434185,11176,islandpath_dimob
NC_010067.1,4517407,4532799,15392,islandpath_dimob
NC_006905.1,371391,415600,44209,islandpath_dimob
NC_006905.1,953021,962377,9356,islandpath_dimob
NC_006905.1,1048942,1054951,6009,islandpath_dimob
NC_006905.1,1082109,1094972,12863,islandpath_dimob
NC_006905.1,1307027,1323933,16906,islandpath_dimob
NC_006905.1,1325337,1348849,23512,islandpath_dimob
NC_006905.1,1967739,1988508,20769,islandpath_dimob
NC_006905.1,2242893,2252930,10037,islandpath_dimob
NC_006905.1,2780922,2792508,11586,islandpath_dimob
NC_006905.1,2861269,2870368,9099,islandpath_dimob
NC_006905.1,3889206,3899741,10535,islandpath_dimob
NC_006905.1,4492725,4501111,8386,islandpath_dimob
NC_011294.1,1102512,1119147,16635,islandpath_dimob
NC_011294.1,2015142,2032015,16873,islandpath_dimob
NC_011294.1,2033864,2089516,55652,islandpath_dimob
NC_011205.1,615591,662355,46764,islandpath_dimob
NC_011205.1,1078187,1088924,10737,islandpath_dimob
NC_011205.1,1225500,1242490,16990,islandpath_dimob
NC_011205.1,1351456,1392989,41533,islandpath_dimob
NC_011205.1,1396231,1415891,19660,islandpath_dimob
NC_011205.1,2141931,2183077,41146,islandpath_dimob
NC_011205.1,2951955,2959989,8034,islandpath_dimob
NC_011205.1,4724613,4736292,11679,islandpath_dimob
NC_011274.1,1125459,1155845,30386,islandpath_dimob
NC_011274.1,1262955,1325825,62870,islandpath_dimob
NC_011274.1,2048453,2079963,31510,islandpath_dimob
NC_011274.1,4211061,4235111,24050,islandpath_dimob
NC_011274.1,4545096,4556772,11676,islandpath_dimob
NC_011083.1,830049,842285,12236,islandpath_dimob
NC_011083.1,1102597,1115647,13050,islandpath_dimob
NC_011083.1,1118822,1143755,24933,islandpath_dimob
NC_011083.1,1514787,1521792,7005,islandpath_dimob
NC_011083.1,1999165,2016943,17778,islandpath_dimob
NC_011083.1,2873907,2887599,13692,islandpath_dimob
NC_011083.1,3166423,3188446,22023,islandpath_dimob
NC_011083.1,3396249,3401307,5058,islandpath_dimob
NC_011083.1,4554080,4620259,66179,islandpath_dimob
NC_011080.1,786239,799327,13088,islandpath_dimob
NC_011080.1,1058714,1070024,11310,islandpath_dimob
NC_011080.1,1074421,1104186,29765,islandpath_dimob
NC_011080.1,1135987,1143289,7302,islandpath_dimob
NC_011080.1,1949725,1973544,23819,islandpath_dimob
NC_011080.1,2733369,2755635,22266,islandpath_dimob
NC_011080.1,2876683,2885756,9073,islandpath_dimob
NC_011080.1,4228763,4234628,5865,islandpath_dimob
NC_011080.1,4707746,4724183,16437,islandpath_dimob
NC_011147.1,2470304,2523118,52814,islandpath_dimob
NC_011147.1,2997072,3010584,13512,islandpath_dimob
NC_011147.1,4457834,4488651,30817,islandpath_dimob
NC_006511.1,2475289,2529038,53749,islandpath_dimob
NC_006511.1,3001413,3014910,13497,islandpath_dimob
NC_006511.1,4462603,4488653,26050,islandpath_dimob
NC_011094.1,598544,699362,100818,islandpath_dimob
NC_011094.1,847428,859625,12197,islandpath_dimob
NC_011094.1,979306,987760,8454,islandpath_dimob
NC_011094.1,1289777,1302648,12871,islandpath_dimob
NC_011094.1,1928700,1947210,18510,islandpath_dimob
NC_011094.1,2151023,2160416,9393,islandpath_dimob
NC_011094.1,3804662,3813491,8829,islandpath_dimob
NC_012125.1,1061420,1073705,12285,islandpath_dimob
NC_012125.1,1206676,1216448,9772,islandpath_dimob
NC_012125.1,1903545,1917992,14447,islandpath_dimob
NC_012125.1,2763777,2774704,10927,islandpath_dimob
NC_012125.1,2843139,2850628,7489,islandpath_dimob
NC_012125.1,4721059,4744358,23299,islandpath_dimob
NC_010102.1,901714,909042,7328,islandpath_dimob
NC_010102.1,1143182,1147036,3854,islandpath_dimob
NC_010102.1,1148836,1167667,18831,islandpath_dimob
NC_010102.1,1826033,1843400,17367,islandpath_dimob
NC_010102.1,2183691,2192717,9026,islandpath_dimob
NC_010102.1,2499483,2503860,4377,islandpath_dimob
NC_010102.1,2868414,2877236,8822,islandpath_dimob
NC_010102.1,3901002,3908869,7867,islandpath_dimob
NC_010102.1,4482424,4581114,98690,islandpath_dimob
NC_004631.1,1189317,1203128,13811,islandpath_dimob
NC_004631.1,1408218,1441766,33548,islandpath_dimob
NC_004631.1,1889939,1896799,6860,islandpath_dimob
NC_004631.1,1958985,1970459,11474,islandpath_dimob
NC_004631.1,2738152,2754628,16476,islandpath_dimob
NC_004631.1,3026629,3047160,20531,islandpath_dimob
NC_004631.1,3505322,3534635,29313,islandpath_dimob
NC_004631.1,4208461,4232184,23723,islandpath_dimob
NC_004631.1,4389128,4463106,73978,islandpath_dimob
NC_004631.1,4466727,4491697,24970,islandpath_dimob
NC_004631.1,4504378,4524245,19867,islandpath_dimob
NC_015437.1,230441,243339,12898,islandpath_dimob
NC_015437.1,702291,715395,13104,islandpath_dimob
NC_015437.1,716956,742766,25810,islandpath_dimob
NC_015437.1,1072403,1101908,29505,islandpath_dimob
NC_015437.1,1502904,1516356,13452,islandpath_dimob
NC_003197.1,781628,794716,13088,islandpath_dimob
NC_003197.1,1098228,1109538,11310,islandpath_dimob
NC_003197.1,2765549,2775609,10060,islandpath_dimob
NC_003197.1,2844427,2865801,21374,islandpath_dimob
NC_003197.1,2869927,2892114,22187,islandpath_dimob
NC_003197.1,3183783,3197290,13507,islandpath_dimob
NC_003197.1,4556468,4563341,6873,islandpath_dimob
NC_015566.1,340137,388023,47886,islandpath_dimob
NC_015566.1,1134831,1151983,17152,islandpath_dimob
NC_015566.1,2045994,2059574,13580,islandpath_dimob
NC_015566.1,2903266,2917938,14672,islandpath_dimob
NC_015566.1,4355922,4380101,24179,islandpath_dimob
NC_015566.1,4999108,5023182,24074,islandpath_dimob
NC_015567.1,340302,388209,47907,islandpath_dimob
NC_015567.1,1135016,1152168,17152,islandpath_dimob
NC_015567.1,2046006,2059586,13580,islandpath_dimob
NC_015567.1,2903142,2917814,14672,islandpath_dimob
NC_015567.1,4355794,4379973,24179,islandpath_dimob
NC_015567.1,4998978,5023052,24074,islandpath_dimob
NC_009832.1,112502,127556,15054,islandpath_dimob
NC_009832.1,239454,247202,7748,islandpath_dimob
NC_009832.1,400801,413646,12845,islandpath_dimob
NC_009832.1,1671188,1684813,13625,islandpath_dimob
NC_009832.1,2215414,2244938,29524,islandpath_dimob
NC_009832.1,3150813,3159097,8284,islandpath_dimob
NC_009832.1,3446785,3454647,7862,islandpath_dimob
NC_009832.1,4559021,4578792,19771,islandpath_dimob
NC_009832.1,5008688,5032097,23409,islandpath_dimob
NC_008321.1,2007095,2040511,33416,islandpath_dimob
NC_008321.1,2279414,2292168,12754,islandpath_dimob
NC_008321.1,2922598,2935558,12960,islandpath_dimob
NC_008321.1,3321967,3333409,11442,islandpath_dimob
NC_008577.1,1457124,1503399,46275,islandpath_dimob
NC_008577.1,2125453,2143714,18261,islandpath_dimob
NC_008577.1,2510700,2535403,24703,islandpath_dimob
NC_008577.1,3142399,3151272,8873,islandpath_dimob
NC_008322.1,381575,390756,9181,islandpath_dimob
NC_008322.1,1174692,1208245,33553,islandpath_dimob
NC_008322.1,2083605,2123874,40269,islandpath_dimob
NC_008322.1,4610554,4622181,11627,islandpath_dimob
NC_008750.1,365401,377533,12132,islandpath_dimob
NC_008750.1,471118,477924,6806,islandpath_dimob
NC_008750.1,1227475,1265513,38038,islandpath_dimob
NC_008750.1,1267824,1290717,22893,islandpath_dimob
NC_008750.1,2336904,2344970,8066,islandpath_dimob
NC_008750.1,2346735,2354776,8041,islandpath_dimob
NC_008750.1,2538570,2555063,16493,islandpath_dimob
NC_008750.1,2821014,2852551,31537,islandpath_dimob
NC_008750.1,2865005,2872538,7533,islandpath_dimob
NC_008750.1,2984384,3007446,23062,islandpath_dimob
NC_008750.1,3660143,3665144,5001,islandpath_dimob
NC_008750.1,4254170,4271356,17186,islandpath_dimob
NC_008750.1,4676438,4701168,24730,islandpath_dimob
NC_008700.1,734874,748385,13511,islandpath_dimob
NC_008700.1,4089221,4102448,13227,islandpath_dimob
NC_009052.1,916701,925341,8640,islandpath_dimob
NC_009052.1,1218350,1228935,10585,islandpath_dimob
NC_009052.1,1836861,1861853,24992,islandpath_dimob
NC_009052.1,2247144,2267100,19956,islandpath_dimob
NC_009052.1,2527424,2542473,15049,islandpath_dimob
NC_009052.1,2691659,2703075,11416,islandpath_dimob
NC_009052.1,3103017,3118253,15236,islandpath_dimob
NC_009052.1,3670218,3681103,10885,islandpath_dimob
NC_009052.1,4121266,4140258,18992,islandpath_dimob
NC_009052.1,4209560,4224273,14713,islandpath_dimob
NC_009052.1,4640837,4652355,11518,islandpath_dimob
NC_009052.1,5040752,5047685,6933,islandpath_dimob
NC_009052.1,5049837,5060748,10911,islandpath_dimob
NC_009052.1,5094091,5103467,9376,islandpath_dimob
NC_009665.1,642271,668729,26458,islandpath_dimob
NC_009665.1,2211360,2245250,33890,islandpath_dimob
NC_009665.1,2342360,2347991,5631,islandpath_dimob
NC_009665.1,2599332,2607182,7850,islandpath_dimob
NC_009665.1,3052812,3060517,7705,islandpath_dimob
NC_009665.1,3869904,3894928,25024,islandpath_dimob
NC_009997.1,676559,703046,26487,islandpath_dimob
NC_009997.1,715701,754796,39095,islandpath_dimob
NC_009997.1,993046,1010741,17695,islandpath_dimob
NC_009997.1,2073385,2087320,13935,islandpath_dimob
NC_009997.1,2344788,2382177,37389,islandpath_dimob
NC_009997.1,2642361,2659874,17513,islandpath_dimob
NC_009997.1,2664740,2678890,14150,islandpath_dimob
NC_009997.1,2705611,2712329,6718,islandpath_dimob
NC_009997.1,3644447,3650129,5682,islandpath_dimob
NC_009997.1,4108850,4114156,5306,islandpath_dimob
NC_009997.1,5211991,5224040,12049,islandpath_dimob
NC_007954.1,1350163,1370757,20594,islandpath_dimob
NC_007954.1,1828448,1835625,7177,islandpath_dimob
NC_007954.1,2881243,2890082,8839,islandpath_dimob
NC_007954.1,2903628,2912463,8835,islandpath_dimob
NC_007954.1,3576694,3591988,15294,islandpath_dimob
NC_007954.1,3876387,3887459,11072,islandpath_dimob
NC_007954.1,3892858,3899637,6779,islandpath_dimob
NC_007954.1,4290118,4297673,7555,islandpath_dimob
NC_011663.1,185394,202256,16862,islandpath_dimob
NC_011663.1,421242,428233,6991,islandpath_dimob
NC_011663.1,676432,702765,26333,islandpath_dimob
NC_011663.1,715429,751741,36312,islandpath_dimob
NC_011663.1,971372,990394,19022,islandpath_dimob
NC_011663.1,1634705,1651976,17271,islandpath_dimob
NC_011663.1,1921138,1927000,5862,islandpath_dimob
NC_011663.1,2808263,2828160,19897,islandpath_dimob
NC_011663.1,5022344,5034327,11983,islandpath_dimob
NC_008345.1,807535,817593,10058,islandpath_dimob
NC_008345.1,879404,885307,5903,islandpath_dimob
NC_008345.1,1439246,1458288,19042,islandpath_dimob
NC_008345.1,1963119,1986280,23161,islandpath_dimob
NC_008345.1,2175813,2188389,12576,islandpath_dimob
NC_008345.1,3756977,3766997,10020,islandpath_dimob
NC_008345.1,4059691,4124904,65213,islandpath_dimob
NC_008345.1,4129062,4162506,33444,islandpath_dimob
NC_008345.1,4777643,4790308,12665,islandpath_dimob
NC_009092.1,1451563,1464017,12454,islandpath_dimob
NC_009092.1,2644164,2659058,14894,islandpath_dimob
NC_009092.1,4548184,4570855,22671,islandpath_dimob
NC_010334.1,1581167,1588795,7628,islandpath_dimob
NC_010334.1,2755415,2775010,19595,islandpath_dimob
NC_010334.1,4930941,4951866,20925,islandpath_dimob
NC_004347.1,679107,683539,4432,islandpath_dimob
NC_004347.1,1166902,1174659,7757,islandpath_dimob
NC_004347.1,1507546,1511077,3531,islandpath_dimob
NC_004347.1,2047776,2057547,9771,islandpath_dimob
NC_004347.1,2234792,2242012,7220,islandpath_dimob
NC_004347.1,2468265,2475129,6864,islandpath_dimob
NC_004347.1,2578794,2593061,14267,islandpath_dimob
NC_004347.1,2788307,2793585,5278,islandpath_dimob
NC_004347.1,3100275,3113276,13001,islandpath_dimob
NC_004347.1,3671361,3683094,11733,islandpath_dimob
NC_004347.1,4011546,4024812,13266,islandpath_dimob
NC_009901.1,420184,462428,42244,islandpath_dimob
NC_009901.1,2431160,2447786,16626,islandpath_dimob
NC_009901.1,4821524,4841437,19913,islandpath_dimob
NC_011566.1,1005558,1018963,13405,islandpath_dimob
NC_011566.1,1021974,1035793,13819,islandpath_dimob
NC_011566.1,1317446,1320957,3511,islandpath_dimob
NC_011566.1,1954400,1964236,9836,islandpath_dimob
NC_011566.1,2786926,2797808,10882,islandpath_dimob
NC_011566.1,2848849,2858071,9222,islandpath_dimob
NC_011566.1,3378555,3400145,21590,islandpath_dimob
NC_011566.1,4708877,4735563,26686,islandpath_dimob
NC_009438.1,176935,190410,13475,islandpath_dimob
NC_009438.1,192103,198349,6246,islandpath_dimob
NC_009438.1,201946,208014,6068,islandpath_dimob
NC_009438.1,216839,241356,24517,islandpath_dimob
NC_009438.1,261628,286681,25053,islandpath_dimob
NC_009438.1,2479016,2494085,15069,islandpath_dimob
NC_009438.1,3343935,3361819,17884,islandpath_dimob
NC_009438.1,3380920,3395069,14149,islandpath_dimob
NC_009438.1,4450302,4462548,12246,islandpath_dimob
NC_009438.1,4556700,4586776,30076,islandpath_dimob
NC_009438.1,4621775,4627804,6029,islandpath_dimob
NC_009831.1,412077,425414,13337,islandpath_dimob
NC_009831.1,776276,789171,12895,islandpath_dimob
NC_009831.1,1545549,1564584,19035,islandpath_dimob
NC_009831.1,3272230,3294071,21841,islandpath_dimob
NC_009831.1,3623739,3654661,30922,islandpath_dimob
NC_010658.1,21144,24979,3835,islandpath_dimob
NC_010658.1,281684,287293,5609,islandpath_dimob
NC_010658.1,458105,463090,4985,islandpath_dimob
NC_010658.1,518283,527667,9384,islandpath_dimob
NC_010658.1,654433,662084,7651,islandpath_dimob
NC_010658.1,664381,676669,12288,islandpath_dimob
NC_010658.1,817657,849843,32186,islandpath_dimob
NC_010658.1,933168,944740,11572,islandpath_dimob
NC_010658.1,1009655,1026100,16445,islandpath_dimob
NC_010658.1,1140687,1148873,8186,islandpath_dimob
NC_010658.1,1454838,1459946,5108,islandpath_dimob
NC_010658.1,1535804,1545128,9324,islandpath_dimob
NC_010658.1,1942370,1961672,19302,islandpath_dimob
NC_010658.1,2400624,2413593,12969,islandpath_dimob
NC_010658.1,3067194,3081912,14718,islandpath_dimob
NC_010658.1,3228958,3232795,3837,islandpath_dimob
NC_010658.1,3347596,3363390,15794,islandpath_dimob
NC_010658.1,3753129,3763656,10527,islandpath_dimob
NC_010658.1,4174154,4193491,19337,islandpath_dimob
NC_010658.1,4315878,4355281,39403,islandpath_dimob
NC_010506.1,675694,705004,29310,islandpath_dimob
NC_010506.1,3585533,3594617,9084,islandpath_dimob
NC_007613.1,231354,255408,24054,islandpath_dimob
NC_007613.1,278432,284300,5868,islandpath_dimob
NC_007613.1,412960,423342,10382,islandpath_dimob
NC_007613.1,642934,669616,26682,islandpath_dimob
NC_007613.1,765949,788838,22889,islandpath_dimob
NC_007613.1,1136350,1143913,7563,islandpath_dimob
NC_007613.1,1178071,1205527,27456,islandpath_dimob
NC_007613.1,1281871,1285771,3900,islandpath_dimob
NC_007613.1,1335181,1339495,4314,islandpath_dimob
NC_007613.1,1346680,1358250,11570,islandpath_dimob
NC_007613.1,1580831,1585453,4622,islandpath_dimob
NC_007613.1,1594770,1599807,5037,islandpath_dimob
NC_007613.1,1603971,1625168,21197,islandpath_dimob
NC_007613.1,1730367,1735399,5032,islandpath_dimob
NC_007613.1,1902883,1909948,7065,islandpath_dimob
NC_007613.1,2030855,2056695,25840,islandpath_dimob
NC_007613.1,2656685,2664654,7969,islandpath_dimob
NC_007613.1,3243809,3252301,8492,islandpath_dimob
NC_007613.1,3286713,3314447,27734,islandpath_dimob
NC_007613.1,3567322,3572343,5021,islandpath_dimob
NC_007613.1,3750134,3758600,8466,islandpath_dimob
NC_007613.1,4322250,4333992,11742,islandpath_dimob
NC_007613.1,4382137,4422053,39916,islandpath_dimob
NC_007606.1,140710,152101,11391,islandpath_dimob
NC_007606.1,400306,416936,16630,islandpath_dimob
NC_007606.1,479722,487812,8090,islandpath_dimob
NC_007606.1,553055,559356,6301,islandpath_dimob
NC_007606.1,641581,655666,14085,islandpath_dimob
NC_007606.1,672580,683404,10824,islandpath_dimob
NC_007606.1,876252,884415,8163,islandpath_dimob
NC_007606.1,949611,963592,13981,islandpath_dimob
NC_007606.1,968581,976452,7871,islandpath_dimob
NC_007606.1,994083,1003155,9072,islandpath_dimob
NC_007606.1,1107894,1116020,8126,islandpath_dimob
NC_007606.1,1216727,1223760,7033,islandpath_dimob
NC_007606.1,1278706,1290891,12185,islandpath_dimob
NC_007606.1,1357695,1362389,4694,islandpath_dimob
NC_007606.1,1758907,1764914,6007,islandpath_dimob
NC_007606.1,1936984,1950112,13128,islandpath_dimob
NC_007606.1,2213019,2217584,4565,islandpath_dimob
NC_007606.1,2358987,2370484,11497,islandpath_dimob
NC_007606.1,2552640,2561793,9153,islandpath_dimob
NC_007606.1,2632703,2638437,5734,islandpath_dimob
NC_007606.1,3221143,3245799,24656,islandpath_dimob
NC_007606.1,3372022,3374917,2895,islandpath_dimob
NC_007606.1,3465068,3484592,19524,islandpath_dimob
NC_007606.1,3591155,3603847,12692,islandpath_dimob
NC_007606.1,3759005,3774847,15842,islandpath_dimob
NC_007606.1,4197526,4202868,5342,islandpath_dimob
NC_004741.1,232684,254700,22016,islandpath_dimob
NC_004741.1,281123,289085,7962,islandpath_dimob
NC_004741.1,379600,385929,6329,islandpath_dimob
NC_004741.1,705206,720368,15162,islandpath_dimob
NC_004741.1,908098,917351,9253,islandpath_dimob
NC_004741.1,925994,940853,14859,islandpath_dimob
NC_004741.1,1006747,1013651,6904,islandpath_dimob
NC_004741.1,1095207,1105919,10712,islandpath_dimob
NC_004741.1,1454983,1461944,6961,islandpath_dimob
