Replicon Accession,Start,End,Size,GI Prediction Program
NC_017626.1,4207950,4219103,11153,sigi_hmm
NC_017626.1,4252237,4259219,6982,sigi_hmm
NC_017626.1,4334993,4341871,6878,sigi_hmm
NC_017626.1,4357468,4365103,7635,sigi_hmm
NC_017626.1,4371632,4375720,4088,sigi_hmm
NC_017626.1,4865605,4870255,4650,sigi_hmm
NC_017626.1,4915659,4921378,5719,sigi_hmm
NC_017626.1,4926658,4933548,6890,sigi_hmm
NC_017626.1,5081722,5094534,12812,sigi_hmm
NC_017633.1,153033,159519,6486,sigi_hmm
NC_017633.1,269134,274675,5541,sigi_hmm
NC_017633.1,332229,339840,7611,sigi_hmm
NC_017633.1,341915,353186,11271,sigi_hmm
NC_017633.1,378990,383786,4796,sigi_hmm
NC_017633.1,621914,628965,7051,sigi_hmm
NC_017633.1,867566,872754,5188,sigi_hmm
NC_017633.1,890173,899453,9280,sigi_hmm
NC_017633.1,1193304,1201311,8007,sigi_hmm
NC_017633.1,1293830,1299644,5814,sigi_hmm
NC_017633.1,1350007,1358307,8300,sigi_hmm
NC_017633.1,1698453,1702507,4054,sigi_hmm
NC_017633.1,2103874,2108181,4307,sigi_hmm
NC_017633.1,2123943,2137031,13088,sigi_hmm
NC_017633.1,2261198,2268806,7608,sigi_hmm
NC_017633.1,2294016,2298316,4300,sigi_hmm
NC_017633.1,2335005,2342347,7342,sigi_hmm
NC_017633.1,2424100,2430116,6016,sigi_hmm
NC_017633.1,2608310,2616350,8040,sigi_hmm
NC_017633.1,2697586,2712240,14654,sigi_hmm
NC_017633.1,2846118,2851851,5733,sigi_hmm
NC_017633.1,3051610,3071002,19392,sigi_hmm
NC_017633.1,3171731,3177300,5569,sigi_hmm
NC_017633.1,3283466,3301626,18160,sigi_hmm
NC_017633.1,3448575,3457224,8649,sigi_hmm
NC_017633.1,3577154,3583524,6370,sigi_hmm
NC_017633.1,4178309,4184457,6148,sigi_hmm
NC_017633.1,4215932,4221752,5820,sigi_hmm
NC_017633.1,4223836,4233036,9200,sigi_hmm
NC_017633.1,4238295,4243485,5190,sigi_hmm
NC_017633.1,4245706,4252807,7101,sigi_hmm
NC_017633.1,4854724,4867857,13133,sigi_hmm
NC_017633.1,4984303,4988684,4381,sigi_hmm
NC_017633.1,5003502,5024637,21135,sigi_hmm
NC_018661.1,57097,61625,4528,sigi_hmm
NC_018661.1,65209,71713,6504,sigi_hmm
NC_018661.1,73239,80930,7691,sigi_hmm
NC_018661.1,117590,123752,6162,sigi_hmm
NC_018661.1,273299,279107,5808,sigi_hmm
NC_018661.1,293666,299896,6230,sigi_hmm
NC_018661.1,327708,331863,4155,sigi_hmm
NC_018661.1,755095,760571,5476,sigi_hmm
NC_018661.1,877261,905835,28574,sigi_hmm
NC_018661.1,1053126,1071354,18228,sigi_hmm
NC_018661.1,1277119,1295706,18587,sigi_hmm
NC_018661.1,1549915,1564566,14651,sigi_hmm
NC_018661.1,1569121,1573327,4206,sigi_hmm
NC_018661.1,1587067,1599429,12362,sigi_hmm
NC_018661.1,1858776,1863824,5048,sigi_hmm
NC_018661.1,1939260,1948837,9577,sigi_hmm
NC_018661.1,1990627,2000035,9408,sigi_hmm
NC_018661.1,2003395,2011003,7608,sigi_hmm
NC_018661.1,2057937,2063367,5430,sigi_hmm
NC_018661.1,2160582,2164622,4040,sigi_hmm
NC_018661.1,2523020,2534364,11344,sigi_hmm
NC_018661.1,2641684,2648652,6968,sigi_hmm
NC_018661.1,2651513,2657038,5525,sigi_hmm
NC_018661.1,3031931,3040058,8127,sigi_hmm
NC_018661.1,3087260,3092368,5108,sigi_hmm
NC_018661.1,3242885,3261833,18948,sigi_hmm
NC_018661.1,3266550,3286004,19454,sigi_hmm
NC_018661.1,3361072,3366604,5532,sigi_hmm
NC_018661.1,4151964,4157965,6001,sigi_hmm
NC_018661.1,4178905,4184725,5820,sigi_hmm
NC_018661.1,4186155,4192993,6838,sigi_hmm
NC_018661.1,4246187,4252345,6158,sigi_hmm
NC_018661.1,4330931,4337459,6528,sigi_hmm
NC_018661.1,4545698,4550397,4699,sigi_hmm
NC_018661.1,4575899,4580117,4218,sigi_hmm
NC_018661.1,4597026,4601411,4385,sigi_hmm
NC_018661.1,4656473,4661173,4700,sigi_hmm
NC_018661.1,4773797,4780309,6512,sigi_hmm
NC_018661.1,4781498,4787421,5923,sigi_hmm
NC_017634.1,238304,242399,4095,sigi_hmm
NC_017634.1,263663,270958,7295,sigi_hmm
NC_017634.1,310172,317550,7378,sigi_hmm
NC_017634.1,324389,329879,5490,sigi_hmm
NC_017634.1,333492,341269,7777,sigi_hmm
NC_017634.1,998543,1004866,6323,sigi_hmm
NC_017634.1,1008225,1015553,7328,sigi_hmm
NC_017634.1,1023635,1035098,11463,sigi_hmm
NC_017634.1,1065575,1072081,6506,sigi_hmm
NC_017634.1,1232031,1239287,7256,sigi_hmm
NC_017634.1,1495776,1508913,13137,sigi_hmm
NC_017634.1,1538912,1544858,5946,sigi_hmm
NC_017634.1,1547724,1556827,9103,sigi_hmm
NC_017634.1,1575170,1581620,6450,sigi_hmm
NC_017634.1,1616845,1633098,16253,sigi_hmm
NC_017634.1,2045909,2049929,4020,sigi_hmm
NC_017634.1,2053459,2060958,7499,sigi_hmm
NC_017634.1,2063636,2083672,20036,sigi_hmm
NC_017634.1,2129606,2135934,6328,sigi_hmm
NC_017634.1,2187989,2192704,4715,sigi_hmm
NC_017634.1,2213073,2218491,5418,sigi_hmm
NC_017634.1,2485768,2495316,9548,sigi_hmm
NC_017634.1,2709534,2714001,4467,sigi_hmm
NC_017634.1,2929236,2934465,5229,sigi_hmm
NC_017634.1,3095129,3103965,8836,sigi_hmm
NC_017634.1,3575304,3584731,9427,sigi_hmm
NC_017634.1,3816357,3822505,6148,sigi_hmm
NC_017634.1,4172020,4176170,4150,sigi_hmm
NC_017634.1,4441613,4445688,4075,sigi_hmm
NC_017634.1,4466702,4471363,4661,sigi_hmm
NC_017634.1,4623371,4635830,12459,sigi_hmm
NC_017634.1,4660436,4666955,6519,sigi_hmm
NC_017656.1,18308,24732,6424,sigi_hmm
NC_017656.1,237527,243961,6434,sigi_hmm
NC_017656.1,271491,276237,4746,sigi_hmm
NC_017656.1,301280,306098,4818,sigi_hmm
NC_017656.1,307256,316855,9599,sigi_hmm
NC_017656.1,341420,354043,12623,sigi_hmm
NC_017656.1,381231,388383,7152,sigi_hmm
NC_017656.1,393932,398342,4410,sigi_hmm
NC_017656.1,402868,409887,7019,sigi_hmm
NC_017656.1,691881,697391,5510,sigi_hmm
NC_017656.1,705048,712720,7672,sigi_hmm
NC_017656.1,734498,740519,6021,sigi_hmm
NC_017656.1,840592,845238,4646,sigi_hmm
NC_017656.1,974993,979157,4164,sigi_hmm
NC_017656.1,980315,994387,14072,sigi_hmm
NC_017656.1,1014755,1019871,5116,sigi_hmm
NC_017656.1,1309050,1322198,13148,sigi_hmm
NC_017656.1,1457535,1462847,5312,sigi_hmm
NC_017656.1,1572333,1577022,4689,sigi_hmm
NC_017656.1,1612576,1621309,8733,sigi_hmm
NC_017656.1,1899711,1904038,4327,sigi_hmm
NC_017656.1,1906899,1913948,7049,sigi_hmm
NC_017656.1,2394587,2399633,5046,sigi_hmm
NC_017656.1,2433172,2441915,8743,sigi_hmm
NC_017656.1,2460061,2465133,5072,sigi_hmm
NC_017656.1,2469428,2480023,10595,sigi_hmm
NC_017656.1,2516411,2521121,4710,sigi_hmm
NC_017656.1,2522493,2526816,4323,sigi_hmm
NC_017656.1,2612224,2618061,5837,sigi_hmm
NC_017656.1,2644096,2648612,4516,sigi_hmm
NC_017656.1,2687757,2691841,4084,sigi_hmm
NC_017656.1,2944449,2955513,11064,sigi_hmm
NC_017656.1,2960080,2974734,14654,sigi_hmm
NC_017656.1,3227418,3262641,35223,sigi_hmm
NC_017656.1,3462076,3473926,11850,sigi_hmm
NC_017656.1,3590209,3603303,13094,sigi_hmm
NC_017656.1,4342322,4347495,5173,sigi_hmm
NC_017656.1,4384898,4420469,35571,sigi_hmm
NC_017656.1,4494276,4500547,6271,sigi_hmm
NC_017656.1,5104055,5122248,18193,sigi_hmm
NC_017656.1,5124944,5132542,7598,sigi_hmm
NC_017656.1,5156279,5162839,6560,sigi_hmm
NC_017656.1,5200183,5204900,4717,sigi_hmm
NC_017909.1,326927,334852,7925,sigi_hmm
NC_017449.1,910423,915040,4617,sigi_hmm
NC_018018.1,210717,215699,4982,sigi_hmm
NC_018018.1,303739,310663,6924,sigi_hmm
NC_018018.1,378482,385522,7040,sigi_hmm
NC_018018.1,395073,399963,4890,sigi_hmm
NC_018018.1,440508,450740,10232,sigi_hmm
NC_018018.1,2791184,2797674,6490,sigi_hmm
NC_018018.1,2810240,2815531,5291,sigi_hmm
NC_018018.1,2820760,2828867,8107,sigi_hmm
NC_018018.1,3996762,4009196,12434,sigi_hmm
NC_006570.2,1074364,1078632,4268,sigi_hmm
NC_017941.1,849724,854524,4800,sigi_hmm
NC_017941.1,2074088,2080798,6710,sigi_hmm
NC_018581.1,41867,46349,4482,sigi_hmm
NC_018581.1,184079,188351,4272,sigi_hmm
NC_018581.1,514761,519244,4483,sigi_hmm
NC_018581.1,767481,781193,13712,sigi_hmm
NC_018581.1,784949,809883,24934,sigi_hmm
NC_018581.1,1186449,1208542,22093,sigi_hmm
NC_018581.1,1519093,1524604,5511,sigi_hmm
NC_018581.1,1528313,1537572,9259,sigi_hmm
NC_018581.1,1723233,1743600,20367,sigi_hmm
NC_018581.1,1762011,1778293,16282,sigi_hmm
NC_018581.1,2774896,2824526,49630,sigi_hmm
NC_018581.1,2828999,2834219,5220,sigi_hmm
NC_018581.1,2935666,2940139,4473,sigi_hmm
NC_018581.1,3250090,3265622,15532,sigi_hmm
NC_018581.1,3331121,3335717,4596,sigi_hmm
NC_018581.1,3652962,3662377,9415,sigi_hmm
NC_018581.1,3880651,3884783,4132,sigi_hmm
NC_018581.1,4998817,5006873,8056,sigi_hmm
NC_018106.1,406406,411047,4641,sigi_hmm
NC_018106.1,596813,603642,6829,sigi_hmm
NC_018106.1,640725,649588,8863,sigi_hmm
NC_018106.1,650616,655540,4924,sigi_hmm
NC_018106.1,1166028,1171824,5796,sigi_hmm
NC_018106.1,1206602,1210658,4056,sigi_hmm
NC_018106.1,1519535,1528082,8547,sigi_hmm
NC_018106.1,1614848,1619154,4306,sigi_hmm
NC_018106.1,2012545,2018878,6333,sigi_hmm
NC_018106.1,2029588,2045574,15986,sigi_hmm
NC_018106.1,2049488,2068326,18838,sigi_hmm
NC_018106.1,2520044,2525547,5503,sigi_hmm
NC_018106.1,2872064,2876196,4132,sigi_hmm
NC_018106.1,2897977,2901986,4009,sigi_hmm
NC_018106.1,3142924,3147069,4145,sigi_hmm
NC_018106.1,3537264,3549155,11891,sigi_hmm
NC_018106.1,4081016,4094231,13215,sigi_hmm
NC_018106.1,4205706,4211968,6262,sigi_hmm
NC_017949.1,32974,42984,10010,sigi_hmm
NC_017949.1,208580,212853,4273,sigi_hmm
NC_017949.1,2486907,2492765,5858,sigi_hmm
NC_018528.1,386163,392366,6203,sigi_hmm
NC_018528.1,510935,515019,4084,sigi_hmm
NC_018528.1,1041315,1047183,5868,sigi_hmm
NC_018528.1,1770237,1775393,5156,sigi_hmm
NC_018528.1,1777866,1781906,4040,sigi_hmm
NC_018528.1,1796448,1801947,5499,sigi_hmm
NC_018528.1,1815857,1821904,6047,sigi_hmm
NC_018528.1,1951547,1958913,7366,sigi_hmm
NC_018528.1,1966230,1979185,12955,sigi_hmm
NC_018528.1,1983099,1989016,5917,sigi_hmm
NC_018528.1,2036297,2041990,5693,sigi_hmm
NC_018584.1,80900,85821,4921,sigi_hmm
NC_018584.1,392950,398427,5477,sigi_hmm
NC_018589.1,332842,337146,4304,sigi_hmm
NC_018586.1,503111,507563,4452,sigi_hmm
NC_018593.1,74779,81162,6383,sigi_hmm
NC_018591.1,332482,336511,4029,sigi_hmm
NC_018178.1,3116520,3121300,4780,sigi_hmm
NC_017934.1,2681576,2685804,4228,sigi_hmm
NC_017934.1,2687920,2695800,7880,sigi_hmm
NC_017067.1,230680,234809,4129,sigi_hmm
NC_017067.1,526225,535708,9483,sigi_hmm
NC_017067.1,536309,544592,8283,sigi_hmm
NC_017067.1,1006910,1014482,7572,sigi_hmm
NC_017067.1,1120390,1126042,5652,sigi_hmm
NC_017067.1,1155891,1160250,4359,sigi_hmm
NC_017067.1,1162385,1167354,4969,sigi_hmm
NC_017067.1,1167878,1174018,6140,sigi_hmm
NC_017067.1,1705939,1716702,10763,sigi_hmm
NC_017067.1,1926444,1938111,11667,sigi_hmm
NC_017067.1,1943990,1974696,30706,sigi_hmm
NC_017067.1,1999074,2007122,8048,sigi_hmm
NC_017067.1,2027748,2032417,4669,sigi_hmm
NC_017067.1,2330081,2346156,16075,sigi_hmm
NC_017067.1,2589043,2601397,12354,sigi_hmm
NC_017067.1,2603582,2614188,10606,sigi_hmm
NC_017067.1,2922296,2935104,12808,sigi_hmm
NC_017067.1,2991792,3005048,13256,sigi_hmm
NC_017067.1,3304378,3310751,6373,sigi_hmm
NC_017067.1,3684531,3689234,4703,sigi_hmm
NC_017067.1,3738923,3743542,4619,sigi_hmm
NC_017067.1,3821268,3844141,22873,sigi_hmm
NC_017067.1,3931642,3938293,6651,sigi_hmm
NC_014207.1,8605,17828,9223,sigi_hmm
NC_014207.1,953770,963490,9720,sigi_hmm
NC_014207.1,1379025,1383219,4194,sigi_hmm
NC_014207.1,2039866,2053172,13306,sigi_hmm
NC_014207.1,2081217,2085395,4178,sigi_hmm
NC_014207.1,2281949,2286366,4417,sigi_hmm
NC_014207.1,2422683,2428219,5536,sigi_hmm
NC_014207.1,2569525,2574158,4633,sigi_hmm
NC_017955.1,347482,356768,9286,sigi_hmm
NC_017955.1,446847,451652,4805,sigi_hmm
NC_017955.1,697960,701968,4008,sigi_hmm
NC_017955.1,705492,710501,5009,sigi_hmm
NC_017955.1,1508089,1517806,9717,sigi_hmm
NC_017955.1,1559794,1571927,12133,sigi_hmm
NC_017955.1,1586251,1592612,6361,sigi_hmm
NC_017955.1,1613267,1624232,10965,sigi_hmm
NC_017955.1,1626250,1636327,10077,sigi_hmm
NC_017955.1,1637834,1655960,18126,sigi_hmm
NC_017955.1,1664286,1683483,19197,sigi_hmm
NC_017955.1,2332590,2340569,7979,sigi_hmm
NC_017955.1,2448058,2453571,5513,sigi_hmm
NC_017955.1,2502652,2509636,6984,sigi_hmm
NC_017955.1,2519885,2530967,11082,sigi_hmm
NC_017955.1,3028640,3033063,4423,sigi_hmm
NC_017955.1,3074662,3099364,24702,sigi_hmm
NC_017955.1,3108026,3112587,4561,sigi_hmm
NC_017955.1,3122915,3128729,5814,sigi_hmm
NC_017955.1,3132176,3138353,6177,sigi_hmm
NC_017955.1,3566089,3571044,4955,sigi_hmm
NC_017955.1,3676108,3703920,27812,sigi_hmm
NC_017955.1,3704886,3728964,24078,sigi_hmm
NC_017955.1,3739014,3758264,19250,sigi_hmm
NC_017955.1,3761630,3769973,8343,sigi_hmm
NC_017955.1,3774031,3778044,4013,sigi_hmm
NC_017955.1,3779448,3794979,15531,sigi_hmm
NC_017955.1,3795366,3806254,10888,sigi_hmm
NC_017955.1,3809514,3819885,10371,sigi_hmm
NC_017955.1,3820291,3832316,12025,sigi_hmm
NC_017955.1,3834787,3839854,5067,sigi_hmm
NC_017955.1,3842513,3851739,9226,sigi_hmm
NC_017955.1,3853193,3858790,5597,sigi_hmm
NC_017955.1,4077137,4082742,5605,sigi_hmm
NC_017955.1,4092667,4103594,10927,sigi_hmm
NC_017955.1,4107146,4130669,23523,sigi_hmm
NC_017955.1,4753840,4759252,5412,sigi_hmm
NC_017955.1,5179236,5188886,9650,sigi_hmm
NC_016934.1,1104324,1108797,4473,sigi_hmm
NC_016934.1,1693913,1700922,7009,sigi_hmm
NC_016934.1,2204086,2208633,4547,sigi_hmm
NC_016934.1,2804218,2813035,8817,sigi_hmm
NC_016934.1,3482484,3486816,4332,sigi_hmm
NC_017904.1,27151,33331,6180,sigi_hmm
NC_017904.1,671394,684452,13058,sigi_hmm
NC_017904.1,977681,986582,8901,sigi_hmm
NC_017904.1,1689404,1704998,15594,sigi_hmm
NC_017904.1,1711451,1717008,5557,sigi_hmm
NC_017904.1,1718206,1755429,37223,sigi_hmm
NC_017904.1,1756043,1761750,5707,sigi_hmm
NC_017904.1,1766455,1772427,5972,sigi_hmm
NC_017904.1,1834626,1839800,5174,sigi_hmm
NC_017904.1,1852914,1860592,7678,sigi_hmm
NC_017904.1,1875032,1879198,4166,sigi_hmm
NC_017904.1,1902485,1908814,6329,sigi_hmm
NC_017904.1,2172018,2192371,20353,sigi_hmm
NC_017904.1,2263432,2275362,11930,sigi_hmm
NC_017904.1,2358546,2365030,6484,sigi_hmm
NC_017904.1,2365977,2371985,6008,sigi_hmm
NC_017904.1,2386736,2397313,10577,sigi_hmm
NC_017904.1,2398563,2402727,4164,sigi_hmm
NC_017904.1,2406102,2415788,9686,sigi_hmm
NC_017904.1,2428665,2448086,19421,sigi_hmm
NC_017904.1,2650215,2658287,8072,sigi_hmm
NC_017904.1,2667209,2677342,10133,sigi_hmm
NC_017904.1,2738860,2743242,4382,sigi_hmm
NC_017904.1,3087829,3093416,5587,sigi_hmm
NC_017904.1,3096058,3100253,4195,sigi_hmm
NC_017904.1,3113021,3123479,10458,sigi_hmm
NC_017904.1,3138870,3156613,17743,sigi_hmm
NC_017904.1,3256741,3262949,6208,sigi_hmm
NC_017904.1,3435402,3443847,8445,sigi_hmm
NC_017904.1,3523510,3531734,8224,sigi_hmm
NC_017904.1,4353225,4363806,10581,sigi_hmm
NC_017904.1,4747272,4752901,5629,sigi_hmm
NC_017904.1,4764656,4776221,11565,sigi_hmm
NC_017904.1,5139962,5144067,4105,sigi_hmm
NC_018150.1,4987588,4997643,10055,sigi_hmm
NC_018143.1,1101807,1106280,4473,sigi_hmm
NC_018143.1,1690856,1697865,7009,sigi_hmm
NC_018143.1,3477057,3481286,4229,sigi_hmm
NC_016946.1,28389,35474,7085,sigi_hmm
NC_016946.1,676019,689701,13682,sigi_hmm
NC_016946.1,1069288,1079058,9770,sigi_hmm
NC_016946.1,1314973,1328931,13958,sigi_hmm
NC_016946.1,1360092,1368012,7920,sigi_hmm
NC_016946.1,1369943,1392645,22702,sigi_hmm
NC_016946.1,1502846,1509330,6484,sigi_hmm
NC_016946.1,1515137,1524047,8910,sigi_hmm
NC_016946.1,1534553,1548659,14106,sigi_hmm
NC_016946.1,1549391,1569552,20161,sigi_hmm
NC_016946.1,1952558,1959616,7058,sigi_hmm
NC_016946.1,1974363,1979609,5246,sigi_hmm
NC_016946.1,2152874,2165243,12369,sigi_hmm
NC_016946.1,2253767,2259079,5312,sigi_hmm
NC_016946.1,2425232,2430659,5427,sigi_hmm
NC_016946.1,2433074,2439226,6152,sigi_hmm
NC_016946.1,2635066,2642510,7444,sigi_hmm
NC_016946.1,2649537,2659044,9507,sigi_hmm
NC_016946.1,3058492,3063048,4556,sigi_hmm
NC_016946.1,3324759,3342242,17483,sigi_hmm
NC_016946.1,3609477,3617531,8054,sigi_hmm
NC_016946.1,4198066,4208648,10582,sigi_hmm
NC_016946.1,4743076,4747292,4216,sigi_hmm
NC_016946.1,4945110,4952729,7619,sigi_hmm
NC_016946.1,4954563,4961889,7326,sigi_hmm
NC_018078.1,2715490,2722499,7009,sigi_hmm
NC_018078.1,3305446,3309919,4473,sigi_hmm
NC_018289.1,100839,106193,5354,sigi_hmm
NC_018289.1,433318,442298,8980,sigi_hmm
NC_018289.1,568519,573487,4968,sigi_hmm
NC_018289.1,1313344,1326520,13176,sigi_hmm
NC_018289.1,1336076,1348475,12399,sigi_hmm
NC_018289.1,1350262,1357988,7726,sigi_hmm
NC_018289.1,1876178,1882234,6056,sigi_hmm
NC_018289.1,1933128,1939990,6862,sigi_hmm
NC_018289.1,1945159,1950388,5229,sigi_hmm
NC_018289.1,2868054,2874007,5953,sigi_hmm
NC_018289.1,3413494,3418622,5128,sigi_hmm
NC_018289.1,3428686,3438564,9878,sigi_hmm
NC_018289.1,3478702,3484069,5367,sigi_hmm
NC_018289.1,3986458,3992335,5877,sigi_hmm
NC_018289.1,4005125,4012723,7598,sigi_hmm
NC_018289.1,4052524,4061071,8547,sigi_hmm
NC_018289.1,4068639,4072808,4169,sigi_hmm
NC_018289.1,4102408,4128464,26056,sigi_hmm
NC_018289.1,4133710,4139289,5579,sigi_hmm
NC_018289.1,4143130,4147870,4740,sigi_hmm
NC_018289.1,4154527,4163938,9411,sigi_hmm
NC_018289.1,4201481,4214404,12923,sigi_hmm
NC_018289.1,4225106,4231738,6632,sigi_hmm
NC_018289.1,4233988,4244638,10650,sigi_hmm
NC_018289.1,4686151,4692766,6615,sigi_hmm
NC_018289.1,4837746,4842774,5028,sigi_hmm
NC_018289.1,5189822,5194634,4812,sigi_hmm
NC_018289.1,6008589,6044522,35933,sigi_hmm
NC_018027.1,183654,187682,4028,sigi_hmm
NC_018027.1,790306,798835,8529,sigi_hmm
NC_018027.1,1319387,1324924,5537,sigi_hmm
NC_018027.1,1328409,1344094,15685,sigi_hmm
NC_018027.1,2023646,2027692,4046,sigi_hmm
NC_018027.1,2275809,2281632,5823,sigi_hmm
NC_018027.1,2331744,2338566,6822,sigi_hmm
NC_018027.1,2754268,2760134,5866,sigi_hmm
NC_018027.1,3089079,3096317,7238,sigi_hmm
NC_018027.1,4080097,4084727,4630,sigi_hmm
NC_018027.1,4844147,4851974,7827,sigi_hmm
NC_018027.1,4854045,4858119,4074,sigi_hmm
NC_018027.1,4862235,4871132,8897,sigi_hmm
NC_018027.1,5517094,5522348,5254,sigi_hmm
NC_018411.1,344570,349538,4968,sigi_hmm
NC_018411.1,889517,895810,6293,sigi_hmm
NC_018409.1,354956,359924,4968,sigi_hmm
NC_018409.1,916166,922459,6293,sigi_hmm
NC_018407.1,349772,354740,4968,sigi_hmm
NC_018407.1,904631,910924,6293,sigi_hmm
NC_018406.1,360533,365501,4968,sigi_hmm
NC_018406.1,914752,921045,6293,sigi_hmm
NC_018410.1,341466,346429,4963,sigi_hmm
NC_018410.1,890498,896791,6293,sigi_hmm
NC_018224.1,842366,846920,4554,sigi_hmm
NC_018224.1,1338104,1344470,6366,sigi_hmm
NC_018224.1,1851701,1855819,4118,sigi_hmm
NC_018224.1,1978728,1983767,5039,sigi_hmm
NC_018224.1,1988189,1997858,9669,sigi_hmm
NC_018224.1,2015233,2021068,5835,sigi_hmm
NC_018224.1,2475248,2479414,4166,sigi_hmm
NC_018224.1,2537192,2544777,7585,sigi_hmm
NC_018224.1,2780733,2789288,8555,sigi_hmm
NC_018224.1,3330891,3338585,7694,sigi_hmm
NC_018224.1,3342666,3352686,10020,sigi_hmm
NC_018224.1,3389213,3393412,4199,sigi_hmm
NC_018224.1,3401533,3413082,11549,sigi_hmm
NC_018224.1,3671863,3676715,4852,sigi_hmm
NC_018524.1,311676,316351,4675,sigi_hmm
NC_018524.1,563733,574155,10422,sigi_hmm
NC_018524.1,588780,593262,4482,sigi_hmm
NC_018524.1,1761849,1765901,4052,sigi_hmm
NC_018524.1,1986093,1992359,6266,sigi_hmm
NC_018524.1,2433885,2437958,4073,sigi_hmm
NC_018524.1,4856003,4876202,20199,sigi_hmm
NC_018524.1,5009665,5016717,7052,sigi_hmm
NC_018524.1,5030379,5047882,17503,sigi_hmm
NC_007614.1,124924,129504,4580,sigi_hmm
NC_007614.1,918806,924884,6078,sigi_hmm
NC_007614.1,1047659,1051663,4004,sigi_hmm
NC_007614.1,1247408,1253116,5708,sigi_hmm
NC_007614.1,2340482,2345204,4722,sigi_hmm
NC_007614.1,2638153,2645700,7547,sigi_hmm
NC_007614.1,2777226,2782493,5267,sigi_hmm
NC_007614.1,2785274,2789499,4225,sigi_hmm
NC_007614.1,3051532,3056580,5048,sigi_hmm
NC_007614.1,3164766,3172313,7547,sigi_hmm
NC_014211.1,61356,65585,4229,sigi_hmm
NC_014211.1,207038,211626,4588,sigi_hmm
NC_014211.1,382835,387836,5001,sigi_hmm
NC_014211.1,444925,450126,5201,sigi_hmm
NC_014211.1,642354,647680,5326,sigi_hmm
NC_018016.1,692231,696434,4203,sigi_hmm
NC_018016.1,1661904,1666216,4312,sigi_hmm
NC_018290.1,18908,24050,5142,sigi_hmm
NC_018290.1,1901090,1905153,4063,sigi_hmm
NC_018290.1,1997205,2004470,7265,sigi_hmm
NC_018290.1,2021369,2034271,12902,sigi_hmm
NC_018290.1,2078335,2082463,4128,sigi_hmm
NC_018290.1,2305161,2311108,5947,sigi_hmm
NC_018290.1,2375590,2380204,4614,sigi_hmm
NC_018290.1,2987999,2994333,6334,sigi_hmm
NC_018290.1,3210507,3215348,4841,sigi_hmm
NC_018290.1,3223410,3236918,13508,sigi_hmm
NC_018290.1,3678061,3685075,7014,sigi_hmm
NC_018286.1,192995,200036,7041,sigi_hmm
NC_018286.1,710616,716961,6345,sigi_hmm
NC_018286.1,819777,827622,7845,sigi_hmm
NC_018286.1,982959,1003179,20220,sigi_hmm
NC_018286.1,1280977,1300066,19089,sigi_hmm
NC_018286.1,2087406,2093284,5878,sigi_hmm
NC_018286.1,2095776,2108639,12863,sigi_hmm
NC_018286.1,2222705,2233930,11225,sigi_hmm
NC_018286.1,3320885,3327693,6808,sigi_hmm
NC_018286.1,3614492,3621506,7014,sigi_hmm
NC_017535.1,605738,612054,6316,sigi_hmm
NC_017535.1,933218,944357,11139,sigi_hmm
NC_017535.1,1391439,1408640,17201,sigi_hmm
NC_017535.1,1707835,1712038,4203,sigi_hmm
NC_017911.1,1589815,1595126,5311,sigi_hmm
NC_017911.1,1623151,1628310,5159,sigi_hmm
NC_017911.1,2203662,2207849,4187,sigi_hmm
NC_017911.1,2947721,2959321,11600,sigi_hmm
NC_017911.1,3788877,3793468,4591,sigi_hmm
NC_017986.1,422254,430003,7749,sigi_hmm
NC_017986.1,439431,444574,5143,sigi_hmm
NC_017986.1,742648,747014,4366,sigi_hmm
NC_017986.1,1163184,1174086,10902,sigi_hmm
NC_017986.1,1648423,1654662,6239,sigi_hmm
NC_017986.1,1675859,1680372,4513,sigi_hmm
NC_017986.1,1890245,1902909,12664,sigi_hmm
NC_017986.1,2556435,2564485,8050,sigi_hmm
NC_017986.1,2600046,2606570,6524,sigi_hmm
NC_017986.1,2700515,2708162,7647,sigi_hmm
NC_017986.1,2995865,3001546,5681,sigi_hmm
NC_017986.1,3192224,3200337,8113,sigi_hmm
NC_017986.1,3413690,3421999,8309,sigi_hmm
NC_017986.1,3422105,3430671,8566,sigi_hmm
NC_017986.1,3708608,3713581,4973,sigi_hmm
NC_017986.1,4098932,4103819,4887,sigi_hmm
NC_017986.1,4128554,4143257,14703,sigi_hmm
NC_017986.1,4382578,4390437,7859,sigi_hmm
NC_017986.1,4795737,4812225,16488,sigi_hmm
NC_017986.1,4816106,4833221,17115,sigi_hmm
NC_017986.1,4890521,4896755,6234,sigi_hmm
NC_017986.1,4903350,4907443,4093,sigi_hmm
NC_017986.1,4942329,4948503,6174,sigi_hmm
NC_017986.1,4956578,4963025,6447,sigi_hmm
NC_017986.1,5001867,5009088,7221,sigi_hmm
NC_017986.1,5425503,5432766,7263,sigi_hmm
NC_017986.1,5514873,5521629,6756,sigi_hmm
NC_017986.1,5805293,5814777,9484,sigi_hmm
NC_017986.1,5842752,5848717,5965,sigi_hmm
NC_018142.1,222520,229180,6660,sigi_hmm
NC_018142.1,290388,296898,6510,sigi_hmm
NC_018142.1,783012,788140,5128,sigi_hmm
NC_018142.1,1327166,1331810,4644,sigi_hmm
NC_018142.1,2396477,2410221,13744,sigi_hmm
NC_018142.1,2435299,2452018,16719,sigi_hmm
